station,associatedTo,battery,rssi,position
sta4,ap4,100,-72.0,(67.31, 120.48, 0.0)
sta5,ap1,100,-62.0,(62.8, 160.0, 0.0)
sta6,ap1,100,-62.0,(62.8, 160.0, 0.0)
sta7,ap1,100,-62.0,(62.8, 160.0, 0.0)
sta8,ap1,100,-62.0,(62.8, 160.0, 0.0)
sta1,ap4,100,-72.0,(67.78, 120.84, 0.0)
sta2,ap4,100,-72.0,(67.78, 120.84, 0.0)
sta3,ap4,100,-72.0,(67.78, 120.84, 0.0)
sta4,ap4,100,-72.0,(67.78, 120.84, 0.0)
sta5,ap1,100,-62.0,(63.2, 160.0, 0.0)
sta6,ap1,100,-62.0,(63.2, 160.0, 0.0)
sta7,ap1,100,-62.0,(63.2, 160.0, 0.0)
sta8,ap1,100,-62.0,(63.2, 160.0, 0.0)
sta1,ap4,100,-72.0,(68.26, 121.2, 0.0)
sta2,ap4,100,-72.0,(68.26, 121.2, 0.0)
sta3,ap4,100,-72.0,(68.26, 121.2, 0.0)
sta4,ap4,100,-72.0,(68.26, 121.2, 0.0)
sta5,ap1,100,-63.0,(63.6, 160.0, 0.0)
sta6,ap1,100,-63.0,(63.6, 160.0, 0.0)
sta7,ap1,100,-63.0,(63.6, 160.0, 0.0)
sta8,ap1,100,-63.0,(63.6, 160.0, 0.0)
sta1,ap4,100,-72.0,(68.74, 121.56, 0.0)
sta2,ap4,100,-72.0,(68.74, 121.56, 0.0)
sta3,ap4,100,-72.0,(68.74, 121.56, 0.0)
sta4,ap4,100,-72.0,(68.74, 121.56, 0.0)
sta5,ap1,100,-63.0,(64.0, 160.0, 0.0)
sta6,ap1,100,-63.0,(64.0, 160.0, 0.0)
sta7,ap1,100,-63.0,(64.0, 160.0, 0.0)
sta8,ap1,100,-63.0,(64.0, 160.0, 0.0)
sta1,ap4,100,-72.0,(69.22, 121.92, 0.0)
sta2,ap4,100,-72.0,(69.22, 121.92, 0.0)
sta3,ap4,100,-72.0,(69.22, 121.92, 0.0)
sta4,ap4,100,-72.0,(69.22, 121.92, 0.0)
sta5,ap1,100,-63.0,(64.4, 160.0, 0.0)
sta6,ap1,100,-63.0,(64.4, 160.0, 0.0)
sta7,ap1,100,-63.0,(64.4, 160.0, 0.0)
sta8,ap1,100,-63.0,(64.4, 160.0, 0.0)
sta1,ap4,100,-72.0,(69.7, 122.28, 0.0)
sta2,ap4,100,-72.0,(69.7, 122.28, 0.0)
sta3,ap4,100,-72.0,(69.7, 122.28, 0.0)
sta4,ap4,100,-72.0,(69.7, 122.28, 0.0)
sta5,ap1,100,-63.0,(64.8, 160.0, 0.0)
sta6,ap1,100,-63.0,(64.8, 160.0, 0.0)
sta7,ap1,100,-63.0,(64.8, 160.0, 0.0)
sta8,ap1,100,-63.0,(64.8, 160.0, 0.0)
sta1,ap4,100,-72.0,(70.18, 122.63, 0.0)
sta2,ap4,100,-72.0,(70.18, 122.63, 0.0)
sta3,ap4,100,-72.0,(70.18, 122.63, 0.0)
sta4,ap4,100,-72.0,(70.18, 122.63, 0.0)
sta5,ap1,100,-64.0,(65.2, 160.0, 0.0)
sta6,ap1,100,-64.0,(65.2, 160.0, 0.0)
sta7,ap1,100,-64.0,(65.2, 160.0, 0.0)
sta8,ap1,100,-64.0,(65.2, 160.0, 0.0)
sta1,ap4,100,-72.0,(70.66, 122.99, 0.0)
sta2,ap4,100,-72.0,(70.66, 122.99, 0.0)
sta3,ap4,100,-72.0,(70.66, 122.99, 0.0)
sta4,ap4,100,-72.0,(70.66, 122.99, 0.0)
sta5,ap1,100,-64.0,(65.6, 160.0, 0.0)
sta6,ap1,100,-64.0,(65.6, 160.0, 0.0)
sta7,ap1,100,-64.0,(65.6, 160.0, 0.0)
sta8,ap1,100,-64.0,(65.6, 160.0, 0.0)
sta1,ap4,100,-72.0,(71.14, 123.35, 0.0)
sta2,ap4,100,-72.0,(71.14, 123.35, 0.0)
sta3,ap4,100,-72.0,(71.14, 123.35, 0.0)
sta4,ap4,100,-72.0,(71.14, 123.35, 0.0)
sta5,ap1,100,-64.0,(66.0, 160.0, 0.0)
sta6,ap1,100,-64.0,(66.0, 160.0, 0.0)
sta7,ap1,100,-64.0,(66.0, 160.0, 0.0)
sta8,ap1,100,-64.0,(66.0, 160.0, 0.0)
sta1,ap4,100,-72.0,(71.62, 123.71, 0.0)
sta2,ap4,100,-72.0,(71.62, 123.71, 0.0)
sta3,ap4,100,-72.0,(71.62, 123.71, 0.0)
sta4,ap4,100,-72.0,(71.62, 123.71, 0.0)
sta5,ap1,100,-64.0,(66.4, 160.0, 0.0)
sta6,ap1,100,-64.0,(66.4, 160.0, 0.0)
sta7,ap1,100,-64.0,(66.4, 160.0, 0.0)
sta8,ap1,100,-64.0,(66.4, 160.0, 0.0)
sta1,ap4,100,-72.0,(72.1, 124.07, 0.0)
sta2,ap4,100,-72.0,(72.1, 124.07, 0.0)
sta3,ap4,100,-72.0,(72.1, 124.07, 0.0)
sta4,ap4,100,-72.0,(72.1, 124.07, 0.0)
sta5,ap1,100,-65.0,(66.8, 160.0, 0.0)
sta6,ap1,100,-65.0,(66.8, 160.0, 0.0)
sta7,ap1,100,-65.0,(66.8, 160.0, 0.0)
sta8,ap1,100,-65.0,(66.8, 160.0, 0.0)
sta1,ap4,100,-72.0,(72.57, 124.43, 0.0)
sta2,ap4,100,-72.0,(72.57, 124.43, 0.0)
sta3,ap4,100,-72.0,(72.57, 124.43, 0.0)
sta4,ap4,100,-72.0,(72.57, 124.43, 0.0)
sta5,ap1,100,-65.0,(67.2, 160.0, 0.0)
sta6,ap1,100,-65.0,(67.2, 160.0, 0.0)
sta7,ap1,100,-65.0,(67.2, 160.0, 0.0)
sta8,ap1,100,-65.0,(67.2, 160.0, 0.0)
sta1,ap4,100,-72.0,(73.05, 124.79, 0.0)
sta2,ap4,100,-72.0,(73.05, 124.79, 0.0)
sta3,ap4,100,-72.0,(73.05, 124.79, 0.0)
sta4,ap4,100,-72.0,(73.05, 124.79, 0.0)
sta5,ap1,100,-65.0,(67.6, 160.0, 0.0)
sta6,ap1,100,-65.0,(67.6, 160.0, 0.0)
sta7,ap1,100,-65.0,(67.6, 160.0, 0.0)
sta8,ap1,100,-65.0,(67.6, 160.0, 0.0)
sta1,ap4,100,-72.0,(73.53, 125.15, 0.0)
sta2,ap4,100,-72.0,(73.53, 125.15, 0.0)
sta3,ap4,100,-72.0,(73.53, 125.15, 0.0)
sta4,ap4,100,-72.0,(73.53, 125.15, 0.0)
sta5,ap1,100,-65.0,(68.0, 160.0, 0.0)
sta6,ap1,100,-65.0,(68.0, 160.0, 0.0)
sta7,ap1,100,-65.0,(68.0, 160.0, 0.0)
sta8,ap1,100,-65.0,(68.0, 160.0, 0.0)
sta1,ap4,100,-72.0,(74.01, 125.51, 0.0)
sta2,ap4,100,-72.0,(74.01, 125.51, 0.0)
sta3,ap4,100,-72.0,(74.01, 125.51, 0.0)
sta4,ap4,100,-72.0,(74.01, 125.51, 0.0)
sta5,ap1,100,-66.0,(68.4, 160.0, 0.0)
sta6,ap1,100,-66.0,(68.4, 160.0, 0.0)
sta7,ap1,100,-66.0,(68.4, 160.0, 0.0)
sta8,ap1,100,-66.0,(68.4, 160.0, 0.0)
sta1,ap4,100,-72.0,(74.49, 125.87, 0.0)
sta2,ap4,100,-72.0,(74.49, 125.87, 0.0)
sta3,ap4,100,-72.0,(74.49, 125.87, 0.0)
sta4,ap4,100,-72.0,(74.49, 125.87, 0.0)
sta5,ap1,100,-66.0,(68.8, 160.0, 0.0)
sta6,ap1,100,-66.0,(68.8, 160.0, 0.0)
sta7,ap1,100,-66.0,(68.8, 160.0, 0.0)
sta8,ap1,100,-66.0,(68.8, 160.0, 0.0)
sta1,ap4,100,-72.0,(74.97, 126.23, 0.0)
sta2,ap4,100,-72.0,(74.97, 126.23, 0.0)
sta3,ap4,100,-72.0,(74.97, 126.23, 0.0)
sta4,ap4,100,-72.0,(74.97, 126.23, 0.0)
sta5,ap1,100,-66.0,(69.2, 160.0, 0.0)
sta6,ap1,100,-66.0,(69.2, 160.0, 0.0)
sta7,ap1,100,-66.0,(69.2, 160.0, 0.0)
sta8,ap1,100,-66.0,(69.2, 160.0, 0.0)
sta1,ap4,100,-72.0,(75.45, 126.59, 0.0)
sta2,ap4,100,-72.0,(75.45, 126.59, 0.0)
sta3,ap4,100,-72.0,(75.45, 126.59, 0.0)
sta4,ap4,100,-72.0,(75.45, 126.59, 0.0)
sta5,ap1,100,-66.0,(69.6, 160.0, 0.0)
sta6,ap1,100,-66.0,(69.6, 160.0, 0.0)
sta7,ap1,100,-66.0,(69.6, 160.0, 0.0)
sta8,ap1,100,-66.0,(69.6, 160.0, 0.0)
sta1,ap4,100,-73.0,(75.93, 126.95, 0.0)
sta2,ap4,100,-73.0,(75.93, 126.95, 0.0)
sta3,ap4,100,-73.0,(75.93, 126.95, 0.0)
sta4,ap4,100,-73.0,(75.93, 126.95, 0.0)
sta5,ap1,100,-66.0,(70.0, 160.0, 0.0)
sta6,ap1,100,-66.0,(70.0, 160.0, 0.0)
sta7,ap1,100,-66.0,(70.0, 160.0, 0.0)
sta8,ap1,100,-66.0,(70.0, 160.0, 0.0)
sta1,ap4,100,-73.0,(76.41, 127.31, 0.0)
sta2,ap4,100,-73.0,(76.41, 127.31, 0.0)
sta3,ap4,100,-73.0,(76.41, 127.31, 0.0)
sta4,ap4,100,-73.0,(76.41, 127.31, 0.0)
sta5,ap1,100,-67.0,(70.4, 160.0, 0.0)
sta6,ap1,100,-67.0,(70.4, 160.0, 0.0)
sta7,ap1,100,-67.0,(70.4, 160.0, 0.0)
sta8,ap1,100,-67.0,(70.4, 160.0, 0.0)
sta1,ap4,100,-73.0,(76.89, 127.66, 0.0)
sta2,ap4,100,-73.0,(76.89, 127.66, 0.0)
sta3,ap4,100,-73.0,(76.89, 127.66, 0.0)
sta4,ap4,100,-73.0,(76.89, 127.66, 0.0)
sta5,ap1,100,-67.0,(70.8, 160.0, 0.0)
sta6,ap1,100,-67.0,(70.8, 160.0, 0.0)
sta7,ap1,100,-67.0,(70.8, 160.0, 0.0)
sta8,ap1,100,-67.0,(70.8, 160.0, 0.0)
sta1,ap4,100,-73.0,(77.37, 128.02, 0.0)
sta2,ap4,100,-73.0,(77.37, 128.02, 0.0)
sta3,ap4,100,-73.0,(77.37, 128.02, 0.0)
sta4,ap4,100,-73.0,(77.37, 128.02, 0.0)
sta5,ap1,100,-67.0,(71.2, 160.0, 0.0)
sta6,ap1,100,-67.0,(71.2, 160.0, 0.0)
sta7,ap1,100,-67.0,(71.2, 160.0, 0.0)
sta8,ap1,100,-67.0,(71.2, 160.0, 0.0)
sta1,ap4,100,-73.0,(77.84, 128.38, 0.0)
sta2,ap4,100,-73.0,(77.84, 128.38, 0.0)
sta3,ap4,100,-73.0,(77.84, 128.38, 0.0)
sta4,ap4,100,-73.0,(77.84, 128.38, 0.0)
sta5,ap1,100,-67.0,(71.6, 160.0, 0.0)
sta6,ap1,100,-67.0,(71.6, 160.0, 0.0)
sta7,ap1,100,-67.0,(71.6, 160.0, 0.0)
sta8,ap1,100,-67.0,(71.6, 160.0, 0.0)
sta1,ap4,100,-73.0,(78.32, 128.74, 0.0)
sta2,ap4,100,-73.0,(78.32, 128.74, 0.0)
sta3,ap4,100,-73.0,(78.32, 128.74, 0.0)
sta4,ap4,100,-73.0,(78.32, 128.74, 0.0)
sta5,ap1,100,-67.0,(72.0, 160.0, 0.0)
sta6,ap1,100,-67.0,(72.0, 160.0, 0.0)
sta7,ap1,100,-67.0,(72.0, 160.0, 0.0)
sta8,ap1,100,-67.0,(72.0, 160.0, 0.0)
sta1,ap4,100,-73.0,(78.8, 129.1, 0.0)
sta2,ap4,100,-73.0,(78.8, 129.1, 0.0)
sta3,ap4,100,-73.0,(78.8, 129.1, 0.0)
sta4,ap4,100,-73.0,(78.8, 129.1, 0.0)
sta5,ap1,100,-68.0,(72.4, 160.0, 0.0)
sta6,ap1,100,-68.0,(72.4, 160.0, 0.0)
sta7,ap1,100,-68.0,(72.4, 160.0, 0.0)
sta8,ap1,100,-68.0,(72.4, 160.0, 0.0)
sta1,ap4,100,-73.0,(79.28, 129.46, 0.0)
sta2,ap4,100,-73.0,(79.28, 129.46, 0.0)
sta3,ap4,100,-73.0,(79.28, 129.46, 0.0)
sta4,ap4,100,-73.0,(79.28, 129.46, 0.0)
sta5,ap1,100,-68.0,(72.8, 160.0, 0.0)
sta6,ap1,100,-68.0,(72.8, 160.0, 0.0)
sta7,ap1,100,-68.0,(72.8, 160.0, 0.0)
sta8,ap1,100,-68.0,(72.8, 160.0, 0.0)
sta1,ap4,100,-73.0,(79.76, 129.82, 0.0)
sta2,ap4,100,-73.0,(79.76, 129.82, 0.0)
sta3,ap4,100,-73.0,(79.76, 129.82, 0.0)
sta4,ap4,100,-73.0,(79.76, 129.82, 0.0)
sta5,ap1,100,-68.0,(73.2, 160.0, 0.0)
sta6,ap1,100,-68.0,(73.2, 160.0, 0.0)
sta7,ap1,100,-68.0,(73.2, 160.0, 0.0)
sta8,ap1,100,-68.0,(73.2, 160.0, 0.0)
sta1,ap4,100,-73.0,(80.24, 130.18, 0.0)
sta2,ap4,100,-73.0,(80.24, 130.18, 0.0)
sta3,ap4,100,-73.0,(80.24, 130.18, 0.0)
sta4,ap4,100,-73.0,(80.24, 130.18, 0.0)
sta5,ap1,100,-68.0,(73.6, 160.0, 0.0)
sta6,ap1,100,-68.0,(73.6, 160.0, 0.0)
sta7,ap1,100,-68.0,(73.6, 160.0, 0.0)
sta8,ap1,100,-68.0,(73.6, 160.0, 0.0)
sta1,ap4,100,-73.0,(80.72, 130.54, 0.0)
sta2,ap4,100,-73.0,(80.72, 130.54, 0.0)
sta3,ap4,100,-73.0,(80.72, 130.54, 0.0)
sta4,ap4,100,-73.0,(80.72, 130.54, 0.0)
sta5,ap1,100,-68.0,(74.0, 160.0, 0.0)
sta6,ap1,100,-68.0,(74.0, 160.0, 0.0)
sta7,ap1,100,-68.0,(74.0, 160.0, 0.0)
sta8,ap1,100,-68.0,(74.0, 160.0, 0.0)
sta1,ap4,100,-73.0,(81.2, 130.9, 0.0)
sta2,ap4,100,-73.0,(81.2, 130.9, 0.0)
sta3,ap4,100,-73.0,(81.2, 130.9, 0.0)
sta4,ap4,100,-73.0,(81.2, 130.9, 0.0)
sta5,ap1,100,-69.0,(74.4, 160.0, 0.0)
sta6,ap1,100,-69.0,(74.4, 160.0, 0.0)
sta7,ap1,100,-69.0,(74.4, 160.0, 0.0)
sta8,ap2,99.9,-67.0,(74.4, 160.0, 0.0)
sta1,ap4,100,-73.0,(81.68, 131.26, 0.0)
sta2,ap4,100,-73.0,(81.68, 131.26, 0.0)
sta3,ap4,100,-73.0,(81.68, 131.26, 0.0)
sta4,ap4,100,-73.0,(81.68, 131.26, 0.0)
sta5,ap2,99.9,-67.0,(74.8, 160.0, 0.0)
sta6,ap2,99.9,-67.0,(74.8, 160.0, 0.0)
sta7,ap2,99.9,-67.0,(74.8, 160.0, 0.0)
sta8,ap2,99.9,-67.0,(74.8, 160.0, 0.0)
sta1,ap4,100,-73.0,(82.16, 131.62, 0.0)
sta2,ap4,100,-73.0,(82.16, 131.62, 0.0)
sta3,ap4,100,-73.0,(82.16, 131.62, 0.0)
sta4,ap4,100,-73.0,(82.16, 131.62, 0.0)
sta5,ap2,99.9,-67.0,(75.2, 160.0, 0.0)
sta6,ap2,99.9,-67.0,(75.2, 160.0, 0.0)
sta7,ap2,99.9,-67.0,(75.2, 160.0, 0.0)
sta8,ap2,99.9,-67.0,(75.2, 160.0, 0.0)
sta1,ap4,100,-73.0,(82.63, 131.98, 0.0)
sta2,ap4,100,-73.0,(82.63, 131.98, 0.0)
sta3,ap4,100,-73.0,(82.63, 131.98, 0.0)
sta4,ap4,100,-73.0,(82.63, 131.98, 0.0)
sta5,ap2,99.9,-67.0,(75.6, 160.0, 0.0)
sta6,ap2,99.9,-67.0,(75.6, 160.0, 0.0)
sta7,ap2,99.9,-67.0,(75.6, 160.0, 0.0)
sta8,ap2,99.9,-67.0,(75.6, 160.0, 0.0)
sta1,ap4,100,-74.0,(83.11, 132.34, 0.0)
sta2,ap4,100,-74.0,(83.11, 132.34, 0.0)
sta3,ap4,100,-74.0,(83.11, 132.34, 0.0)
sta4,ap4,100,-74.0,(83.11, 132.34, 0.0)
sta5,ap2,99.9,-66.0,(76.0, 160.0, 0.0)
sta6,ap2,99.9,-66.0,(76.0, 160.0, 0.0)
sta7,ap2,99.9,-66.0,(76.0, 160.0, 0.0)
sta8,ap2,99.9,-66.0,(76.0, 160.0, 0.0)
sta1,ap4,100,-74.0,(83.59, 132.69, 0.0)
sta2,ap4,100,-74.0,(83.59, 132.69, 0.0)
sta3,ap4,100,-74.0,(83.59, 132.69, 0.0)
sta4,ap4,100,-74.0,(83.59, 132.69, 0.0)
sta5,ap2,99.9,-66.0,(76.4, 160.0, 0.0)
sta6,ap2,99.9,-66.0,(76.4, 160.0, 0.0)
sta7,ap2,99.9,-66.0,(76.4, 160.0, 0.0)
sta8,ap2,99.9,-66.0,(76.4, 160.0, 0.0)
sta1,ap4,100,-74.0,(84.07, 133.05, 0.0)
sta2,ap4,100,-74.0,(84.07, 133.05, 0.0)
sta3,ap4,100,-74.0,(84.07, 133.05, 0.0)
sta4,ap4,100,-74.0,(84.07, 133.05, 0.0)
sta5,ap2,99.9,-66.0,(76.8, 160.0, 0.0)
sta6,ap2,99.9,-66.0,(76.8, 160.0, 0.0)
sta7,ap2,99.9,-66.0,(76.8, 160.0, 0.0)
sta8,ap2,99.9,-66.0,(76.8, 160.0, 0.0)
sta1,ap4,100,-74.0,(84.55, 133.41, 0.0)
sta2,ap4,100,-74.0,(84.55, 133.41, 0.0)
sta3,ap4,100,-74.0,(84.55, 133.41, 0.0)
sta4,ap4,100,-74.0,(84.55, 133.41, 0.0)
sta5,ap2,99.9,-66.0,(77.2, 160.0, 0.0)
sta6,ap2,99.9,-66.0,(77.2, 160.0, 0.0)
sta7,ap2,99.9,-66.0,(77.2, 160.0, 0.0)
sta8,ap2,99.9,-66.0,(77.2, 160.0, 0.0)
sta1,ap4,100,-74.0,(85.03, 133.77, 0.0)
sta2,ap4,100,-74.0,(85.03, 133.77, 0.0)
sta3,ap4,100,-74.0,(85.03, 133.77, 0.0)
sta4,ap4,100,-74.0,(85.03, 133.77, 0.0)
sta5,ap2,99.9,-66.0,(77.6, 160.0, 0.0)
sta6,ap2,99.9,-66.0,(77.6, 160.0, 0.0)
sta7,ap2,99.9,-66.0,(77.6, 160.0, 0.0)
sta8,ap2,99.9,-66.0,(77.6, 160.0, 0.0)
sta1,ap4,100,-74.0,(85.51, 134.13, 0.0)
sta2,ap4,100,-74.0,(85.51, 134.13, 0.0)
sta3,ap4,100,-74.0,(85.51, 134.13, 0.0)
sta4,ap4,100,-74.0,(85.51, 134.13, 0.0)
sta5,ap2,99.9,-66.0,(78.0, 160.0, 0.0)
sta6,ap2,99.9,-66.0,(78.0, 160.0, 0.0)
sta7,ap2,99.9,-66.0,(78.0, 160.0, 0.0)
sta8,ap2,99.9,-66.0,(78.0, 160.0, 0.0)
sta1,ap4,100,-74.0,(85.99, 134.49, 0.0)
sta2,ap4,100,-74.0,(85.99, 134.49, 0.0)
sta3,ap4,100,-74.0,(85.99, 134.49, 0.0)
sta4,ap4,100,-74.0,(85.99, 134.49, 0.0)
sta5,ap2,99.9,-66.0,(78.4, 160.0, 0.0)
sta6,ap2,99.9,-66.0,(78.4, 160.0, 0.0)
sta7,ap2,99.9,-66.0,(78.4, 160.0, 0.0)
sta8,ap2,99.9,-66.0,(78.4, 160.0, 0.0)
sta1,ap4,100,-74.0,(86.47, 134.85, 0.0)
sta2,ap4,100,-74.0,(86.47, 134.85, 0.0)
sta3,ap4,100,-74.0,(86.47, 134.85, 0.0)
sta4,ap4,100,-74.0,(86.47, 134.85, 0.0)
sta5,ap2,99.9,-66.0,(78.8, 160.0, 0.0)
sta6,ap2,99.9,-66.0,(78.8, 160.0, 0.0)
sta7,ap2,99.9,-66.0,(78.8, 160.0, 0.0)
sta8,ap2,99.9,-66.0,(78.8, 160.0, 0.0)
sta1,ap4,100,-74.0,(86.95, 135.21, 0.0)
sta2,ap4,100,-74.0,(86.95, 135.21, 0.0)
sta3,ap4,100,-74.0,(86.95, 135.21, 0.0)
sta4,ap4,100,-74.0,(86.95, 135.21, 0.0)
sta5,ap2,99.9,-65.0,(79.2, 160.0, 0.0)
sta6,ap2,99.9,-65.0,(79.2, 160.0, 0.0)
sta7,ap2,99.9,-65.0,(79.2, 160.0, 0.0)
sta8,ap2,99.9,-65.0,(79.2, 160.0, 0.0)
sta1,ap4,100,-74.0,(87.43, 135.57, 0.0)
sta2,ap4,100,-74.0,(87.43, 135.57, 0.0)
sta3,ap4,100,-74.0,(87.43, 135.57, 0.0)
sta4,ap4,100,-74.0,(87.43, 135.57, 0.0)
sta5,ap2,99.9,-65.0,(79.6, 160.0, 0.0)
sta6,ap2,99.9,-65.0,(79.6, 160.0, 0.0)
sta7,ap2,99.9,-65.0,(79.6, 160.0, 0.0)
sta8,ap2,99.9,-65.0,(79.6, 160.0, 0.0)
sta1,ap4,100,-74.0,(87.9, 135.93, 0.0)
sta2,ap4,100,-74.0,(87.9, 135.93, 0.0)
sta3,ap4,100,-74.0,(87.9, 135.93, 0.0)
sta4,ap4,100,-74.0,(87.9, 135.93, 0.0)
sta5,ap2,99.9,-65.0,(80.0, 160.0, 0.0)
sta6,ap2,99.9,-65.0,(80.0, 160.0, 0.0)
sta7,ap2,99.9,-65.0,(80.0, 160.0, 0.0)
sta8,ap2,99.9,-65.0,(80.0, 160.0, 0.0)
sta1,ap4,100,-74.0,(88.38, 136.29, 0.0)
sta2,ap4,100,-74.0,(88.38, 136.29, 0.0)
sta3,ap4,100,-74.0,(88.38, 136.29, 0.0)
sta4,ap4,100,-74.0,(88.38, 136.29, 0.0)
sta5,ap2,99.9,-65.0,(80.4, 160.0, 0.0)
sta6,ap2,99.9,-65.0,(80.4, 160.0, 0.0)
sta7,ap2,99.9,-65.0,(80.4, 160.0, 0.0)
sta8,ap2,99.9,-65.0,(80.4, 160.0, 0.0)
sta1,ap4,100,-75.0,(88.86, 136.65, 0.0)
sta2,ap4,100,-75.0,(88.86, 136.65, 0.0)
sta3,ap4,100,-75.0,(88.86, 136.65, 0.0)
sta4,ap4,100,-75.0,(88.86, 136.65, 0.0)
sta5,ap2,99.9,-65.0,(80.8, 160.0, 0.0)
sta6,ap2,99.9,-65.0,(80.8, 160.0, 0.0)
sta7,ap2,99.9,-65.0,(80.8, 160.0, 0.0)
sta8,ap2,99.9,-65.0,(80.8, 160.0, 0.0)
sta1,ap4,100,-75.0,(89.34, 137.01, 0.0)
sta2,ap4,100,-75.0,(89.34, 137.01, 0.0)
sta3,ap4,100,-75.0,(89.34, 137.01, 0.0)
sta4,ap4,100,-75.0,(89.34, 137.01, 0.0)
sta5,ap2,99.9,-65.0,(81.2, 160.0, 0.0)
sta6,ap2,99.9,-65.0,(81.2, 160.0, 0.0)
sta7,ap2,99.9,-65.0,(81.2, 160.0, 0.0)
sta8,ap2,99.9,-65.0,(81.2, 160.0, 0.0)
sta1,ap4,100,-75.0,(89.82, 137.37, 0.0)
sta2,ap4,100,-75.0,(89.82, 137.37, 0.0)
sta3,ap4,100,-75.0,(89.82, 137.37, 0.0)
sta4,ap4,100,-75.0,(89.82, 137.37, 0.0)
sta5,ap2,99.9,-65.0,(81.6, 160.0, 0.0)
sta6,ap2,99.9,-65.0,(81.6, 160.0, 0.0)
sta7,ap2,99.9,-65.0,(81.6, 160.0, 0.0)
sta8,ap2,99.9,-65.0,(81.6, 160.0, 0.0)
sta1,ap4,100,-75.0,(90.3, 137.72, 0.0)
sta2,ap4,100,-75.0,(90.3, 137.72, 0.0)
sta3,ap4,100,-75.0,(90.3, 137.72, 0.0)
sta4,ap4,100,-75.0,(90.3, 137.72, 0.0)
sta5,ap2,99.9,-65.0,(82.0, 160.0, 0.0)
sta6,ap2,99.9,-65.0,(82.0, 160.0, 0.0)
sta7,ap2,99.9,-65.0,(82.0, 160.0, 0.0)
sta8,ap2,99.9,-65.0,(82.0, 160.0, 0.0)
sta1,ap4,100,-75.0,(90.78, 138.08, 0.0)
sta2,ap4,100,-75.0,(90.78, 138.08, 0.0)
sta3,ap4,100,-75.0,(90.78, 138.08, 0.0)
sta4,ap4,100,-75.0,(90.78, 138.08, 0.0)
sta5,ap2,99.9,-65.0,(82.4, 160.0, 0.0)
sta6,ap2,99.9,-65.0,(82.4, 160.0, 0.0)
sta7,ap2,99.9,-65.0,(82.4, 160.0, 0.0)
sta8,ap2,99.9,-65.0,(82.4, 160.0, 0.0)
sta1,ap4,100,-75.0,(91.26, 138.44, 0.0)
sta2,ap4,100,-75.0,(91.26, 138.44, 0.0)
sta3,ap4,100,-75.0,(91.26, 138.44, 0.0)
sta4,ap4,100,-75.0,(91.26, 138.44, 0.0)
sta5,ap2,99.9,-65.0,(82.8, 160.0, 0.0)
sta6,ap2,99.9,-65.0,(82.8, 160.0, 0.0)
sta7,ap2,99.9,-65.0,(82.8, 160.0, 0.0)
sta8,ap2,99.9,-65.0,(82.8, 160.0, 0.0)
sta1,ap4,100,-75.0,(91.74, 138.8, 0.0)
sta2,ap4,100,-75.0,(91.74, 138.8, 0.0)
sta3,ap4,100,-75.0,(91.74, 138.8, 0.0)
sta4,ap4,100,-75.0,(91.74, 138.8, 0.0)
sta5,ap2,99.9,-64.0,(83.2, 160.0, 0.0)
sta6,ap2,99.9,-64.0,(83.2, 160.0, 0.0)
sta7,ap2,99.9,-64.0,(83.2, 160.0, 0.0)
sta8,ap2,99.9,-64.0,(83.2, 160.0, 0.0)
sta1,ap4,100,-75.0,(92.22, 139.16, 0.0)
sta2,ap4,100,-75.0,(92.22, 139.16, 0.0)
sta3,ap4,100,-75.0,(92.22, 139.16, 0.0)
sta4,ap4,100,-75.0,(92.22, 139.16, 0.0)
sta5,ap2,99.9,-64.0,(83.6, 160.0, 0.0)
sta6,ap2,99.9,-64.0,(83.6, 160.0, 0.0)
sta7,ap2,99.9,-64.0,(83.6, 160.0, 0.0)
sta8,ap2,99.9,-64.0,(83.6, 160.0, 0.0)
sta1,ap4,100,-75.0,(92.69, 139.52, 0.0)
sta2,ap4,100,-75.0,(92.69, 139.52, 0.0)
sta3,ap4,100,-75.0,(92.69, 139.52, 0.0)
sta4,ap4,100,-75.0,(92.69, 139.52, 0.0)
sta5,ap2,99.9,-64.0,(84.0, 160.0, 0.0)
sta6,ap2,99.9,-64.0,(84.0, 160.0, 0.0)
sta7,ap2,99.9,-64.0,(84.0, 160.0, 0.0)
sta8,ap2,99.9,-64.0,(84.0, 160.0, 0.0)
sta1,ap4,100,-75.0,(93.17, 139.88, 0.0)
sta2,ap4,100,-75.0,(93.17, 139.88, 0.0)
sta3,ap4,100,-75.0,(93.17, 139.88, 0.0)
sta4,ap4,100,-75.0,(93.17, 139.88, 0.0)
sta5,ap2,99.9,-64.0,(84.4, 160.0, 0.0)
sta6,ap2,99.9,-64.0,(84.4, 160.0, 0.0)
sta7,ap2,99.9,-64.0,(84.4, 160.0, 0.0)
sta8,ap2,99.9,-64.0,(84.4, 160.0, 0.0)
sta1,ap4,100,-76.0,(93.65, 140.24, 0.0)
sta2,ap4,100,-76.0,(93.65, 140.24, 0.0)
sta3,ap4,100,-76.0,(93.65, 140.24, 0.0)
sta4,ap4,100,-76.0,(93.65, 140.24, 0.0)
sta5,ap2,99.9,-64.0,(84.8, 160.0, 0.0)
sta6,ap2,99.9,-64.0,(84.8, 160.0, 0.0)
sta7,ap2,99.9,-64.0,(84.8, 160.0, 0.0)
